Date,Open,High,Low,Close,Adj Close,Volume
2016-07-27,11.550000,11.730000,9.700000,9.700000,9.700000,6797100
2016-07-28,10.040000,10.050000,9.500000,9.600000,9.600000,674400
2016-07-29,9.500000,9.550000,8.920000,8.950000,8.950000,578200
2016-08-01,9.000000,9.700000,9.000000,9.570000,9.570000,519200
2016-08-02,9.740000,9.920000,9.559000,9.740000,9.740000,347900
2016-08-03,9.900000,9.980000,9.788000,9.900000,9.900000,272400
2016-08-04,9.990000,10.350000,9.870000,9.880000,9.880000,200300
2016-08-05,9.760000,10.058000,9.750000,10.000000,10.000000,82000
2016-08-08,9.910000,10.250000,9.910000,10.040000,10.040000,153300
2016-08-09,10.250000,10.250000,10.000000,10.000000,10.000000,83000
2016-08-10,9.920000,10.170000,9.920000,10.010000,10.010000,115700
2016-08-11,10.000000,10.020000,9.950000,9.950000,9.950000,53600
2016-08-12,10.000000,10.030000,9.940000,9.950000,9.950000,39600
2016-08-15,10.080000,10.200000,9.900000,10.180000,10.180000,110000
2016-08-16,10.250000,10.290000,10.120000,10.230000,10.230000,80000
2016-08-17,10.230000,10.230000,10.000000,10.049000,10.049000,18100
2016-08-18,10.100000,10.100000,9.990000,10.050000,10.050000,30800
2016-08-19,10.030000,10.060000,9.950000,9.970000,9.970000,31700
2016-08-22,10.320000,10.480000,10.000000,10.010000,10.010000,122500
2016-08-23,9.980000,10.184000,9.980000,10.040000,10.040000,76100
2016-08-24,9.950000,10.040000,9.950000,10.000000,10.000000,46900
2016-08-25,10.000000,10.080000,9.980000,10.040000,10.040000,24800
2016-08-26,10.080000,10.100000,9.900000,10.060000,10.060000,64700
2016-08-29,9.970000,10.100000,9.970000,10.030000,10.030000,12100
2016-08-30,9.960000,10.069000,9.900000,9.910000,9.910000,18900
2016-08-31,9.910000,10.005000,9.740000,9.750000,9.750000,84400
2016-09-01,9.781000,9.857000,9.270000,9.350000,9.350000,148200
2016-09-02,9.320000,9.660000,9.240000,9.470000,9.470000,67600
2016-09-06,9.550000,9.600000,9.110000,9.240000,9.240000,65600
2016-09-07,9.320000,9.419000,9.230000,9.330000,9.330000,24900
2016-09-08,9.220000,9.307000,9.200000,9.290000,9.290000,22400
2016-09-09,9.150000,9.150000,8.190000,8.760000,8.760000,96700
2016-09-12,8.330000,8.500000,8.280000,8.310000,8.310000,103700
